sample_index,true_tx,y_true,y_pred,closed_set_pred,unknown_score,rx,date,weight_time,weight_frequency_phase,weight_domain,weight_open_set,reliability_time,reliability_frequency_phase,reliability_domain,reliability_open_set,cluster
11351,8-3,85,120,85,0.21063822308360358,13-14,2021_03_23,0.39476338,0.16571052,0.41955248,0.019973636,0.0087210825,0.040373158,0.059851553,0.10438151,3
11363,20-1,76,120,54,0.3023316218943084,2-19,2021_03_23,0.9817362,0.0009282565,0.013751323,0.0035842157,0.01477409,0.060105775,0.03103402,0.03712686,3
11377,20-20,105,120,115,0.8523791876825536,2-19,2021_03_23,0.9251624,0.0040794564,0.022627715,0.048130553,0.027718503,0.029913623,0.024782782,0.056416173,6
11385,15-1,16,120,59,0.6915890938456164,8-14,2021_03_23,0.5617807,0.04035612,0.01691206,0.38095114,0.020539775,0.09854811,0.034864146,0.05972504,11
11389,7-10,40,120,24,0.1452443887180122,18-2,2021_03_23,0.75338,0.0055975285,0.2110612,0.029961362,0.023150876,0.05048838,0.06496938,0.06353696,3
11404,20-18,8,120,34,0.9831495591847598,8-14,2021_03_23,0.6419949,0.013211755,0.30004564,0.044747673,0.024296617,0.054504246,0.06598598,0.045863643,3
11439,5-1,61,120,74,0.20329202405714888,2-19,2021_03_23,0.96484137,0.00061356684,0.0102224145,0.024322532,0.02098402,0.04098165,0.05530166,0.04890141,3
11445,8-8,89,120,15,0.5087594392130206,18-2,2021_03_23,0.6687208,0.0131775625,0.2941707,0.023930933,0.009407904,0.049401753,0.033384755,0.037439864,3
11452,20-4,103,120,103,0.12318953039316555,8-14,2021_03_23,0.0031913489,0.9668684,0.024308296,0.0056319395,0.012593028,0.032341853,0.0504027,0.17865647,4
11453,12-1,112,120,112,0.16661920037416125,1-19,2021_03_23,0.5138393,0.39186314,0.070427164,0.023870407,0.34828857,0.03921836,0.046943884,0.15073165,10
11460,1-19,32,120,28,0.8238942367607736,18-2,2021_03_23,0.7206213,0.006601733,0.23413812,0.038638853,0.0261153,0.052218635,0.041575156,0.047835767,3
11481,8-3,85,120,104,0.15666357068357367,13-14,2021_03_23,0.3575145,0.38824555,0.21196143,0.04227853,0.009121314,0.0883798,0.061399356,0.17538066,3
11488,19-3,55,120,103,0.9752838497508916,1-19,2021_03_23,0.56436324,0.1995652,0.17539458,0.060676973,0.019599292,0.05725123,0.03378636,0.20439516,10
11500,1-1,57,120,11,0.3052214908461251,8-14,2021_03_23,0.3806722,0.56791735,0.039749358,0.011661186,0.012403465,0.1589949,0.02908265,0.21119921,8
11508,19-4,94,120,8,0.9059478018904195,2-19,2021_03_23,0.09651194,0.15654814,0.031798568,0.71514136,0.015180691,0.15024227,0.024459349,0.041409623,0
11515,1-1,57,120,80,0.39749063917573535,13-14,2021_03_23,0.6303694,0.21392196,0.12718414,0.028524505,0.009584589,0.17351778,0.055573076,0.09430838,11
11520,6-1,80,120,80,0.1079324560712784,2-19,2021_03_23,0.39489722,0.49709716,0.09511315,0.012892403,0.07076896,0.15153642,0.024166599,0.0532287,10
11522,1-19,32,120,74,0.9819934218574108,18-2,2021_03_23,0.52718014,0.011742727,0.05821496,0.40286222,0.013299268,0.07486904,0.03790204,0.05857013,3
11546,20-17,39,120,78,0.23250983246479917,2-19,2021_03_23,0.21731679,0.7567565,0.0031387345,0.022787938,0.16785406,0.0456758,0.11372163,0.13265342,0
11565,2-15,23,120,23,0.7958825110609254,18-2,2021_03_23,0.11312213,0.010303487,0.100184046,0.77639043,0.019262813,0.32504162,0.06127471,0.016045716,9
11575,4-10,15,120,15,0.4750133516224232,13-14,2021_03_23,0.18475595,0.004920829,0.0055749393,0.8047483,0.01120528,0.06499795,0.029941143,0.055082075,2
11577,2-16,56,120,67,0.6288174922398543,18-2,2021_03_23,0.17365187,0.09997345,0.647312,0.07906269,0.3062258,0.02609147,0.055652983,0.13661687,0
11598,8-20,20,120,20,0.11133299646391319,8-14,2021_03_23,0.15898356,0.48920116,0.12159358,0.23022167,0.012802759,0.17316693,0.055889126,0.036005046,0
11615,2-1,100,120,80,0.893760301289597,18-2,2021_03_23,0.9877814,9.3442446e-05,0.011411392,0.00071380805,0.016540274,0.04460056,0.027765332,0.04108408,3
11621,7-1,73,120,77,0.9964615088212121,2-19,2021_03_23,0.93533874,0.005523685,0.016827933,0.042309638,0.019206358,0.09958218,0.030883519,0.025354503,11
11671,11-20,104,120,74,0.9995019716213753,18-2,2021_03_23,0.88729525,0.012753622,0.094720274,0.00523086,0.018219795,0.111662254,0.03291874,0.049119074,11
11678,19-20,22,120,74,0.9662891863871012,18-2,2021_03_23,0.9661528,0.002221701,0.018618988,0.013006555,0.017452858,0.05597944,0.029002897,0.021893742,11
11679,18-2,90,120,100,0.6940148900343545,2-19,2021_03_23,0.89376056,0.001548349,0.10234395,0.0023471683,0.027465012,0.029350448,0.030030241,0.05650734,10
11691,6-1,80,120,21,0.2248445311058412,18-2,2021_03_23,0.7936143,0.06631824,0.101050735,0.03901674,0.024279406,0.22406667,0.03488811,0.06353244,11
11699,2-1,100,120,80,0.9762519798666817,18-2,2021_03_23,0.9670719,0.0020237518,0.017398706,0.013505654,0.01205566,0.036488954,0.034968253,0.040642053,3
11712,19-2,74,120,74,0.9891467682287215,1-19,2021_03_23,0.6301183,0.011823312,0.011327223,0.3467312,0.02356179,0.057303067,0.0308845,0.07739686,3
11715,12-7,42,120,82,0.24767724804581395,1-19,2021_03_23,0.040665753,0.6533933,0.04289552,0.26304537,0.019372893,0.05850052,0.031518996,0.08195521,0
11749,19-2,74,120,74,0.24348356086459255,1-19,2021_03_23,0.53879815,0.4258682,0.0174605,0.017873168,0.09570147,0.07925099,0.030796181,0.3184776,10
11756,4-11,65,120,65,0.4838620187934606,13-14,2021_03_23,0.016169328,0.018522244,0.17636195,0.78894645,0.012962704,0.022668222,0.065935805,0.05514202,1
11788,20-12,64,120,72,0.9974584238775149,13-14,2021_03_23,0.8412713,0.0036918367,0.10975931,0.04527753,0.01584371,0.101036035,0.053506594,0.040350057,11
11790,13-3,11,120,53,0.4027979833461688,1-19,2021_03_23,0.85479105,0.01025937,0.067742415,0.067207195,0.09055531,0.096979715,0.035007324,0.06425775,10
11833,1-1,57,120,74,0.988195993540715,2-19,2021_03_23,0.75646347,0.01915158,0.06327092,0.16111396,0.025853215,0.10076477,0.02682132,0.041515823,3
11837,12-1,112,120,100,0.9933056813788812,1-19,2021_03_23,0.99321944,0.0019500406,0.003036387,0.0017941083,0.05269062,0.058024727,0.03405522,0.05827127,10
11849,15-1,16,120,105,0.4173882876093749,8-14,2021_03_23,0.7459999,0.010203584,0.13672067,0.10707596,0.019242086,0.04298979,0.035164334,0.049456242,6
11898,1-11,46,120,24,0.26904518752436857,13-14,2021_03_23,0.25246406,0.5795758,0.045560453,0.12239972,0.011601386,0.13628256,0.044870295,0.10048862,4
11913,1-19,32,120,32,0.1600170076063795,8-14,2021_03_23,0.80964047,0.021479076,0.11669159,0.052188925,0.00706595,0.067756146,0.033691272,0.09115226,3
11922,11-7,49,120,112,0.2886607247249897,18-2,2021_03_23,0.19354302,0.053716026,0.73426265,0.01847835,0.33684707,0.042198446,0.06680373,0.16700824,7
11982,15-1,16,120,105,0.969529663986193,8-14,2021_03_23,0.97979444,0.0030279006,0.004479522,0.012698106,0.062709145,0.03851654,0.03597803,0.07154642,3
12013,12-20,120,120,89,0.14838040609124603,18-2,2021_03_23,0.30960473,0.10168354,0.27795115,0.31076056,0.012907866,0.19045505,0.04016668,0.059795525,9
12031,4-1,120,120,49,0.21583605045499782,18-2,2021_03_23,0.74696386,0.054438736,0.040070254,0.15852712,0.008936016,0.085876636,0.0402146,0.107501514,10
12041,7-7,120,120,54,0.9737055489018412,18-2,2021_03_23,0.04305586,0.5102573,0.0063531925,0.4403336,0.010306456,0.16702946,0.05580462,0.08332947,4
12055,10-10,120,120,91,0.17118273411013304,8-14,2021_03_23,0.73246354,0.13360852,0.02488352,0.10904441,0.047399685,0.035223447,0.07043905,0.14541477,10
12069,8-13,120,120,41,0.9576955673683873,1-19,2021_03_23,0.9640861,0.00051671517,0.0035821116,0.031815093,0.08248169,0.027520074,0.037648972,0.04390858,10
12092,13-18,120,120,92,0.9982112091645147,13-14,2021_03_23,0.57803,0.03134178,0.16002542,0.23060279,0.011651298,0.12415071,0.052823655,0.052721214,10
12096,9-7,120,120,26,0.9965389686949513,2-19,2021_03_23,0.2265677,0.0064767012,0.30046684,0.46648866,0.016323015,0.083179496,0.026974684,0.034698974,1
12113,4-1,120,120,97,0.8858795030847987,13-14,2021_03_23,0.9935644,0.00037728917,0.0020258662,0.004032449,0.024244346,0.03984678,0.026986467,0.05735811,6
12118,4-1,120,120,115,0.39285426349223596,13-14,2021_03_23,0.88261455,0.0068123466,0.07931966,0.031253412,0.014402282,0.06049388,0.02961355,0.05683849,6
12181,13-18,120,120,93,0.9501033049660241,13-14,2021_03_23,0.53770316,0.18597798,0.08208179,0.1942371,0.0106106205,0.052666135,0.048712578,0.07263285,10
12199,12-20,120,120,71,0.6468725541696234,18-2,2021_03_23,0.98503494,0.0005778499,0.0117610255,0.0026262072,0.0103700645,0.052975122,0.029033154,0.06008891,10
12231,3-1,120,120,18,0.7287156272149287,1-19,2021_03_23,0.11710572,0.41439688,0.22545472,0.24304266,0.015766282,0.05455848,0.031460565,0.11079366,0
12282,14-11,120,120,24,0.3844443702706075,1-19,2021_03_23,0.9273398,0.0021551612,0.04163713,0.028867876,0.028896187,0.03977229,0.03742708,0.04160188,3
12299,3-19,120,120,91,0.36518150723837156,18-2,2021_03_23,0.38282746,0.43394747,0.040359985,0.14286509,0.012703652,0.026790308,0.033945154,0.07681611,0
12313,3-20,120,120,117,0.3017666200120914,13-14,2021_03_23,0.40141132,0.084965624,0.20593248,0.30769056,0.021927873,0.02221816,0.03026118,0.11908894,0
12317,6-20,120,120,4,0.12461260961162775,18-2,2021_03_23,0.62343645,0.081901,0.13917634,0.15548618,0.4003326,0.05573258,0.06553565,0.19931456,5
12336,14-11,120,120,54,0.962828797920112,2-19,2021_03_23,0.58981717,0.116070054,0.061100956,0.23301184,0.019868895,0.12821709,0.043220434,0.054794542,3
12337,2-18,120,120,112,0.7303337451638677,1-19,2021_03_23,0.976704,0.01098353,0.008664376,0.0036479847,0.052009888,0.0480242,0.0430555,0.13580048,10
12348,13-18,120,120,2,0.9422022505300768,13-14,2021_03_23,0.5388024,0.15988408,0.18357788,0.117735684,0.018670306,0.086098194,0.05122674,0.05170774,3
12353,12-20,120,120,21,0.11534632514624583,18-2,2021_03_23,0.9026267,0.005524575,0.07543715,0.016411604,0.015866308,0.084218845,0.030079657,0.057687793,11
12367,5-5,120,120,50,0.2168276557226668,13-14,2021_03_23,0.13224892,0.05739718,0.104179144,0.7061747,0.01338048,0.19851626,0.048585147,0.08152118,9
12395,14-11,120,120,24,0.20510485414078242,18-2,2021_03_23,0.21518067,0.27327955,0.23949678,0.272043,0.016365087,0.12331542,0.07539024,0.12434655,1
12397,3-1,120,120,82,0.18969889742953272,1-19,2021_03_23,0.050549172,0.8648928,0.022308031,0.062250026,0.018066175,0.04302618,0.031625994,0.09680501,0
12398,13-20,120,120,42,0.6162110932778753,1-19,2021_03_23,0.024181219,0.21854423,0.05518083,0.7020937,0.016890232,0.07609325,0.027183024,0.03644072,0
12435,4-1,120,120,1,0.25082340414800963,18-2,2021_03_23,0.35400423,0.52988714,0.013838134,0.10227045,0.009368383,0.07426116,0.039987862,0.16113196,0
12440,8-13,120,120,16,0.4480705645051637,2-19,2021_03_23,0.9024419,0.0036512716,0.049706165,0.044200722,0.020530522,0.04547769,0.026008235,0.08851516,10
12445,13-20,120,120,112,0.14067963854840052,2-19,2021_03_23,0.5897908,0.16729112,0.23805383,0.0048642405,0.075623214,0.051064156,0.026302202,0.08378051,10
12458,13-20,120,120,112,0.16296183022822905,1-19,2021_03_23,0.9566445,0.01800366,0.014467207,0.01088458,0.0663037,0.048468485,0.032345496,0.13265926,10
12460,18-15,120,120,91,0.8527560770394804,2-19,2021_03_23,0.2187791,0.5137952,0.1360051,0.13142058,0.014122533,0.022468185,0.030832678,0.134469,0
12473,8-13,120,120,92,0.9531046748283739,18-2,2021_03_23,0.6591278,0.21755832,0.020320704,0.1029932,0.01105275,0.10284206,0.037724804,0.08161088,10
12478,3-1,120,120,109,0.5052838498702298,1-19,2021_03_23,0.07120201,0.41584596,0.27566856,0.23728341,0.014592804,0.047286306,0.027746225,0.10337054,0
12487,13-18,120,120,74,0.7508647180084143,18-2,2021_03_23,0.98232263,0.00085781736,0.0026100122,0.014209595,0.016874744,0.035599492,0.08448704,0.040859446,10
12492,13-18,120,120,93,0.9757373219496696,13-14,2021_03_23,0.09352628,0.52004117,0.16854121,0.21789137,0.010153792,0.050702747,0.05256837,0.08132453,0
12494,9-7,120,120,43,0.1696915473403448,13-14,2021_03_23,0.035808146,0.05622228,0.04173401,0.86623555,0.0137884505,0.09170418,0.057339862,0.09115616,1
12518,4-1,120,120,97,0.8793256783850104,13-14,2021_03_23,0.9947955,5.6742254e-05,0.0013983716,0.0037493648,0.015402061,0.04146375,0.027168842,0.04651675,6
12522,12-20,120,120,97,0.163739913912128,18-2,2021_03_23,0.85042953,0.01064509,0.101532765,0.03739261,0.05699603,0.03479564,0.031962957,0.11308679,10
12524,8-7,120,120,34,0.1078867535495115,2-19,2021_03_23,0.13287282,0.62368685,0.17232178,0.0711186,0.02216567,0.034912217,0.03213636,0.07400431,4
12593,4-1,120,120,34,0.5801672827915509,13-14,2021_03_23,0.7347921,0.008888382,0.22562972,0.030689748,0.083049394,0.044200037,0.043182045,0.07060141,10
12596,1-16,120,120,116,0.25028818467249536,18-2,2021_03_23,0.21931037,0.5618295,0.1402476,0.07861243,0.012541341,0.037974752,0.052782353,0.16271794,0
12651,13-20,120,120,112,0.2151136795107901,2-19,2021_03_23,0.5824599,0.07570029,0.28735852,0.05448123,0.041341648,0.05253437,0.03011338,0.06612382,10
12660,7-7,120,120,32,0.171181272938016,18-2,2021_03_23,0.58430856,0.023861986,0.3330155,0.058814008,0.011441053,0.047637817,0.03336242,0.092724316,3
12664,13-18,120,120,76,0.9730228017348028,13-14,2021_03_23,0.91214,0.0021976419,0.0518467,0.033815533,0.018778842,0.05075101,0.041304227,0.04620329,3
12713,13-18,120,120,78,0.5515435865648085,18-2,2021_03_23,0.7494079,0.032372564,0.03760365,0.18061592,0.13646816,0.044906788,0.0809221,0.10054095,10
12758,18-6,120,120,118,0.12479376292401853,8-14,2021_03_23,0.087517776,0.19947627,0.12687802,0.58612794,0.23335762,0.03999863,0.17603552,0.15207638,5
12766,14-13,120,120,58,0.7183600318864167,18-2,2021_03_23,0.30971026,0.4660707,0.11463605,0.10958294,0.012798227,0.028762389,0.04816079,0.15896551,1
12777,3-2,120,120,18,0.6198743652048432,8-14,2021_03_23,0.9176442,0.03931536,0.018559355,0.02448102,0.09198267,0.03879686,0.02354431,0.10940212,10
12802,3-1,120,120,82,0.9921157545240852,2-19,2021_03_23,0.15176173,0.43437183,0.016026413,0.39784,0.035674203,0.10175956,0.033343542,0.102790244,0
12813,10-10,120,120,110,0.15092562752095878,1-19,2021_03_23,0.56507814,0.29305667,0.043125145,0.09874009,0.25721458,0.06921814,0.035122685,0.18915194,10
12851,13-19,120,120,12,0.12281266255143199,18-2,2021_03_23,0.19237779,0.011464831,0.16282442,0.63333297,0.014426053,0.16207007,0.045478992,0.020724848,9
12882,10-11,120,120,40,0.975357590224039,2-19,2021_03_23,0.7530939,0.035687562,0.11184774,0.09937083,0.027622271,0.10196521,0.022714667,0.06899758,3
12895,13-18,120,120,80,0.6765666212777773,13-14,2021_03_23,0.46242404,0.021593792,0.42921275,0.086769395,0.016866123,0.0313342,0.0532015,0.08402659,3
12913,9-7,120,120,43,0.8031438555152934,18-2,2021_03_23,0.09439683,0.023398405,0.03652178,0.84568304,0.011404036,0.0842134,0.037670832,0.052880544,1
12915,13-18,120,120,64,0.2468518216497359,13-14,2021_03_23,0.53705424,0.003979374,0.39809626,0.06087017,0.01960433,0.050277647,0.04757754,0.064658016,3
12916,16-5,120,120,40,0.5729611306822231,2-19,2021_03_23,0.95844394,0.0023200759,0.019939797,0.019296214,0.03833767,0.026692318,0.02965456,0.048134107,10
12919,13-20,120,120,112,0.5165492945386636,1-19,2021_03_23,0.9578311,0.026910843,0.009228899,0.0060292147,0.05744627,0.053647384,0.030288924,0.1058351,10
12920,18-6,120,120,65,0.9289190997076318,2-19,2021_03_23,0.43715197,0.010253909,0.38114986,0.1714443,0.04610391,0.046426903,0.05535549,0.07775193,10
12927,13-18,120,120,2,0.9855116189908789,13-14,2021_03_23,0.64020705,0.21044573,0.04169509,0.10765212,0.011465012,0.08531101,0.04666896,0.038565695,11
12929,8-13,120,120,116,0.9912025182310695,18-2,2021_03_23,0.09843079,0.66388696,0.117193274,0.12048897,0.017016692,0.06338553,0.041109595,0.08188037,0
13000,10-11,120,120,40,0.6294245491205585,2-19,2021_03_23,0.37854418,0.0015677055,0.46657318,0.15331492,0.027898947,0.06746429,0.026985414,0.094149254,3
13014,15-6,120,120,114,0.6736080931340336,2-19,2021_03_23,0.034926347,0.6345466,0.016604466,0.3139226,0.016257286,0.020362131,0.031535156,0.08789501,0
13023,5-5,120,120,50,0.17701575043472823,13-14,2021_03_23,0.23784669,0.03374448,0.07174666,0.65666217,0.011459361,0.26306453,0.04234263,0.09047704,9
13054,5-5,120,120,52,0.45545072253355073,1-19,2021_03_23,0.22859871,0.00171674,0.40692455,0.36276004,0.019638088,0.234951,0.02955117,0.017114379,9
13059,13-18,120,120,116,0.9996501368946055,13-14,2021_03_23,0.23236588,0.008984541,0.40160102,0.35704854,0.010692859,0.063821435,0.04803549,0.04575166,1
13067,9-7,120,120,71,0.9328212194616353,2-19,2021_03_23,0.061082747,0.0015430872,0.015262337,0.9221118,0.011955137,0.20066477,0.027273899,0.030306688,9
13072,8-13,120,120,105,0.336667340043333,1-19,2021_03_23,0.9544921,0.00026243337,0.006541311,0.0387041,0.061825242,0.048200194,0.042169124,0.030936694,3
13083,13-18,120,120,93,0.988703737886401,13-14,2021_03_23,0.30207717,0.06639387,0.102865316,0.5286637,0.008569157,0.078338355,0.05351877,0.0667465,1
13111,14-9,120,120,33,0.19526154930210407,1-19,2021_03_23,0.35461223,0.026472023,0.03473136,0.58418435,0.019464547,0.117141426,0.028108925,0.010299795,9
13126,14-14,120,120,92,0.8938185360001145,18-2,2021_03_23,0.12986492,0.02568068,0.1040684,0.74038607,0.011288877,0.17785837,0.050890032,0.079822555,1
13167,8-13,120,120,116,0.9970567054938587,1-19,2021_03_23,0.83904374,0.007487745,0.06613021,0.08733831,0.02255317,0.04798513,0.03515057,0.08392785,10
13171,1-8,120,120,71,0.7120982896922958,18-2,2021_03_23,0.081329204,0.3009171,0.010929954,0.60682374,0.012869137,0.119056165,0.08108457,0.051925994,1
13194,1-16,120,120,92,0.9783812591067967,18-2,2021_03_23,0.9611933,0.0030256666,0.018936269,0.016844783,0.031522475,0.050583124,0.027246194,0.03295267,6
13229,4-1,120,120,64,0.9623120034150171,13-14,2021_03_23,0.875119,0.006278731,0.07757679,0.041025516,0.012033111,0.050173834,0.030811442,0.06488748,3
13277,8-7,120,120,34,0.21812745098519787,18-2,2021_03_23,0.39182916,0.11657167,0.21871865,0.27288058,0.01959822,0.03272856,0.029343152,0.077089176,3
13290,1-16,120,120,26,0.2326643058328174,13-14,2021_03_23,0.41512373,0.09095715,0.05970777,0.43421134,0.02694224,0.072120465,0.028517136,0.17403755,1
13309,9-7,120,120,36,0.15156147890722912,18-2,2021_03_23,0.008401926,0.0041902293,0.02606693,0.9613409,0.011834403,0.28426802,0.050390832,0.024818301,9
13334,13-18,120,120,92,0.9999509428474901,13-14,2021_03_23,0.45468947,0.02509867,0.27850735,0.24170455,0.018201925,0.053588416,0.047904097,0.027862953,10
13374,2-18,120,120,67,0.9983705402064796,1-19,2021_03_23,0.6978143,0.017124522,0.25148675,0.033574406,0.051643457,0.044419426,0.031319063,0.05309805,10
13401,18-9,120,120,62,0.9263364189661839,1-19,2021_03_23,0.8560399,0.015080836,0.029315073,0.09956418,0.02358486,0.011100501,0.029154312,0.08469373,0
13406,7-7,120,120,46,0.6507546015185905,13-14,2021_03_23,0.23961495,0.55466974,0.034682155,0.1710331,0.01634574,0.11586168,0.068471186,0.11724359,4
13425,7-9,120,120,50,0.8302220314355209,2-19,2021_03_23,0.23978575,0.0017848484,0.20411868,0.55431074,0.01787488,0.30470514,0.029410876,0.01835318,9
13431,8-13,120,120,92,0.7707147278850803,18-2,2021_03_23,0.24873856,0.20455378,0.03075971,0.51594794,0.012597926,0.08405941,0.038192004,0.1171812,1
13454,2-3,120,120,52,0.5135797073292766,13-14,2021_03_23,0.33059448,0.06372555,0.21873051,0.38694948,0.020107796,0.044515464,0.116950415,0.032169297,1
13464,13-18,120,120,74,0.8720933934919586,13-14,2021_03_23,0.69653404,0.017258946,0.19959217,0.08661483,0.013068183,0.050039906,0.043368507,0.05090747,3
13499,1-8,120,120,74,0.5045667265812473,13-14,2021_03_23,0.43762138,0.0021878537,0.056451626,0.5037391,0.015902862,0.03320029,0.047182437,0.038728293,1
13504,8-7,120,120,67,0.24765784670321986,1-19,2021_03_23,0.9574101,0.0015212168,0.03314676,0.007921955,0.04741314,0.04015784,0.028970487,0.030732397,10
13514,1-16,120,120,15,0.993095504618902,18-2,2021_03_23,0.7924913,0.0060133883,0.013867782,0.18762745,0.014804842,0.03777252,0.03443772,0.019413782,6
13515,9-7,120,120,100,0.6869524815759528,18-2,2021_03_23,0.16818224,0.0034870147,0.7845537,0.04377701,0.018096035,0.044225685,0.048663564,0.03851405,0
13527,3-3,120,120,53,0.6871952830580279,2-19,2021_03_23,0.6179168,0.013897036,0.34862608,0.019560086,0.2368185,0.031189129,0.018626926,0.078489006,10
13542,19-8,120,120,82,0.9986673858804539,2-19,2021_03_23,0.26122355,0.68369466,0.019856518,0.035225216,0.019470252,0.0631674,0.025582252,0.062640205,0
13579,1-16,120,120,64,0.26828762681789864,18-2,2021_03_23,0.98111296,0.0005757166,0.006713513,0.011597803,0.014547839,0.054928824,0.04293317,0.0558557,3
13589,7-7,120,120,46,0.9247185785296446,18-2,2021_03_23,0.09514847,0.71017295,0.026843268,0.16783535,0.015266646,0.13128133,0.056439858,0.056692116,4
13609,1-8,120,120,43,0.6226211347207983,18-2,2021_03_23,0.06366891,0.024652358,0.037792765,0.873886,0.012018522,0.17905298,0.032239072,0.033052754,1
13614,5-5,120,120,50,0.7538072029977584,13-14,2021_03_23,0.042247858,0.01648435,0.055164143,0.8861036,0.013011668,0.22327757,0.045807566,0.034643084,9
13633,14-7,120,120,54,0.1316630757932179,2-19,2021_03_23,0.03284783,0.9215715,0.006431526,0.039149154,0.010916102,0.18016794,0.025548944,0.1109271,4
13642,8-13,120,120,24,0.9882046090223247,1-19,2021_03_23,0.8245196,0.013982093,0.022524834,0.13897344,0.028738087,0.04400294,0.03971595,0.051319756,3
13655,2-18,120,120,78,0.12103277200760025,18-2,2021_03_23,0.23868178,0.09944543,0.57349217,0.08838056,0.21177663,0.03477825,0.058519747,0.20107901,0
13664,7-7,120,120,115,0.5300966112666705,1-19,2021_03_23,0.6776181,0.027157659,0.22040996,0.07481434,0.01746062,0.077359386,0.03576672,0.059205495,6
13673,14-11,120,120,67,0.9917498560227719,18-2,2021_03_23,0.7075637,0.019171014,0.23707615,0.03618916,0.023787867,0.077774696,0.024573704,0.047113504,3
13704,7-7,120,120,24,0.8494130811694093,18-2,2021_03_23,0.29850903,0.10567895,0.26732308,0.32848898,0.008016209,0.09267956,0.031869285,0.048580915,2
13708,3-2,120,120,30,0.9741302364892732,1-19,2021_03_23,0.04577401,0.011800014,0.07278502,0.86964095,0.012351493,0.37619898,0.030727938,0.0053595686,9
13709,14-7,120,120,67,0.17554067817749847,18-2,2021_03_23,0.96819556,0.0024491772,0.0052219722,0.024133338,0.086837925,0.046257682,0.06790508,0.08057314,10
13713,3-3,120,120,34,0.8293589874330961,2-19,2021_03_23,0.24183834,0.01898566,0.7307994,0.008376559,0.037791036,0.0143852895,0.02069977,0.07279454,1
13765,13-20,120,120,78,0.11144207004476561,2-19,2021_03_23,0.8085805,0.043607492,0.056180812,0.09163118,0.53596795,0.05230557,0.041730784,0.20354126,5
13769,5-5,120,120,50,0.3877737520778343,13-14,2021_03_23,0.040870912,0.0055203037,0.007930224,0.9456785,0.016619194,0.18807527,0.04918731,0.08662305,9
13772,16-5,120,120,74,0.6657659255931446,1-19,2021_03_23,0.8214251,0.0028123185,0.1088575,0.066905126,0.0502934,0.04054558,0.033399776,0.050928444,10
13780,20-5,120,120,18,0.12386386248776265,8-14,2021_03_23,0.40033016,0.2978419,0.16401395,0.13781393,0.017312488,0.03344716,0.044661395,0.16075277,10
13809,8-13,120,120,74,0.9990726748955501,1-19,2021_03_23,0.906033,0.0011194124,0.03901353,0.053834077,0.03849728,0.040233765,0.041640185,0.034468684,10
13860,2-3,120,120,84,0.10934838828016819,2-19,2021_03_23,0.14456616,0.6918305,0.11580611,0.04779723,0.017372303,0.1667131,0.028970016,0.13301025,2
13864,2-3,120,120,48,0.11401821065882708,2-19,2021_03_23,0.205121,0.64638805,0.10781212,0.04067881,0.020610614,0.17629564,0.030216936,0.14545664,2
13874,10-7,120,120,115,0.17192006636035737,2-19,2021_03_23,0.8919946,0.002172439,0.08511552,0.020717464,0.023372235,0.049254015,0.0275213,0.03425067,6
13917,14-14,120,120,92,0.1946980352138877,18-2,2021_03_23,0.51582354,0.06974176,0.3133824,0.10105228,0.014096333,0.10836745,0.05507272,0.10296011,3
13932,1-16,120,120,105,0.8402522101531551,18-2,2021_03_23,0.983442,0.001869378,0.008693329,0.0059952396,0.04520886,0.06732696,0.026477743,0.049058996,6
13938,8-7,120,120,95,0.7312498207265126,13-14,2021_03_23,0.6787014,0.27212238,0.032802254,0.016373971,0.018504212,0.030840863,0.039912786,0.12710935,10
13951,5-5,120,120,50,0.32170803555716515,13-14,2021_03_23,0.015465734,0.0013699261,0.0055791396,0.97758526,0.011345951,0.2215493,0.04366017,0.051738195,9
13960,4-1,120,120,59,0.2628795348733497,18-2,2021_03_23,0.26021096,0.0046789176,0.051205184,0.68390495,0.008902737,0.07007648,0.028568132,0.13308458,1
13962,13-18,120,120,64,0.9233824027726373,13-14,2021_03_23,0.4741471,0.009014068,0.0837517,0.4330871,0.016192378,0.07719764,0.047139805,0.09098072,10
13975,5-5,120,120,50,0.2643676877475984,1-19,2021_03_23,0.14332876,0.0035121883,0.08746638,0.76569265,0.018024622,0.3376098,0.03184587,0.049988333,9
13980,7-7,120,120,92,0.838407085520373,18-2,2021_03_23,0.0968249,0.08755787,0.05381574,0.76180154,0.013505187,0.12322225,0.05549534,0.07466574,1
13997,3-1,120,120,109,0.7678729126431048,2-19,2021_03_23,0.086502075,0.8736923,0.00736655,0.03243905,0.02942682,0.072403155,0.039872296,0.07537688,0
14007,7-7,120,120,11,0.32238587209977276,13-14,2021_03_23,0.031005166,0.90222913,0.019403093,0.04736263,0.017706908,0.13751696,0.06001753,0.09409286,4
14009,10-7,120,120,76,0.3480090021323461,2-19,2021_03_23,0.62273514,0.00074699253,0.35673746,0.019780362,0.018740546,0.023148624,0.02394012,0.037377555,6
14011,9-7,120,120,23,0.998593960256532,2-19,2021_03_23,0.22053292,0.0016694027,0.009832842,0.76796484,0.011705359,0.2009737,0.029652433,0.024868865,9
14036,8-7,120,120,28,0.6595787803483942,18-2,2021_03_23,0.8274075,0.0040253038,0.14501986,0.02354734,0.016389644,0.04428948,0.046227,0.03356747,3
